locality,longitude,latitude,year_obs,nom_taxon,family,genus,dbh
Wekori,165.7252931,-21.37860638,2017,Alangium vitiense,Cornaceae,Alangium,10.3
Col d'Amoss,164.4378742,-20.30602285,2016,Alangium vitiense,Cornaceae,Alangium,10
Grand Lac,166.9039194,-22.27494722,2016,Alangium vitiense,Cornaceae,Alangium,10.5
Grand Lac,166.9039194,-22.27494722,2016,Alangium vitiense,Cornaceae,Alangium,11.9
Grand Lac,166.9039194,-22.27494722,2016,Alangium vitiense,Cornaceae,Alangium,11.8
Gohapin,165.2407684,-21.25712776,2015,Alangium vitiense,Cornaceae,Alangium,13
Gohapin,165.2407684,-21.25712776,2015,Alangium vitiense,Cornaceae,Alangium,18.5
Gohapin,165.2407684,-21.25712776,2015,Alangium vitiense,Cornaceae,Alangium,10.8
Gohapin,165.2407684,-21.25712776,2015,Alangium vitiense,Cornaceae,Alangium,13.4
Gohapin,165.2407684,-21.25712776,2015,Alangium vitiense,Cornaceae,Alangium,15.9
Gohapin,165.2407684,-21.25712776,2015,Alangium vitiense,Cornaceae,Alangium,21
Djeve,165.434952,-21.226105,2013,Alangium vitiense,Cornaceae,Alangium,17.5
Djeve,165.434952,-21.226105,2013,Alangium vitiense,Cornaceae,Alangium,11.5
Bouirou,165.545395,-21.416931,2014,Alangium vitiense,Cornaceae,Alangium,26.1
Bouirou,165.545395,-21.416931,2014,Alangium vitiense,Cornaceae,Alangium,17.7
Bouirou,165.545395,-21.416931,2014,Alangium vitiense,Cornaceae,Alangium,11.5
Forêt Plate P12,165.120361,-21.148142,2013,Alangium vitiense,Cornaceae,Alangium,12.4
Forêt Plate P12,165.120361,-21.148142,2013,Alangium vitiense,Cornaceae,Alangium,29.3
Ateou,164.9203294,-20.95063655,2013,Alangium vitiense,Cornaceae,Alangium,20.7
Ateou,164.9203294,-20.95063655,2013,Alangium vitiense,Cornaceae,Alangium,22
Ateou,164.9203294,-20.95063655,2013,Alangium vitiense,Cornaceae,Alangium,15.9
Ateou,164.9203294,-20.95063655,2013,Alangium vitiense,Cornaceae,Alangium,15.3
Ateou,164.9203294,-20.95063655,2013,Alangium vitiense,Cornaceae,Alangium,19.7
Ateou,164.9203294,-20.95063655,2013,Alangium vitiense,Cornaceae,Alangium,28
Gohapin,165.2407684,-21.25712776,2015,Albizia saman,Fabaceae,Albizia,28
Katalupaï,165.008391,-20.85251455,2017,Alectryon carinatum,Sapindaceae,Alectryon,14.3
Katalupaï,165.008391,-20.85251455,2017,Alectryon carinatum,Sapindaceae,Alectryon,14.2
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,78.9
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,14.8
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,29.3
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,19.4
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,25.7
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,31.6
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,14.5
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,11.1
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,14.8
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,53.5
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,26.9
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,42.8
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,28.8
Gohapin,165.2407684,-21.25712776,2015,Aleurites moluccana,Euphorbiaceae,Aleurites,34.5
Grand Lac,166.9039194,-22.27494722,2016,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,10
Grand Lac,166.9039194,-22.27494722,2016,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,13.3
Grand Lac,166.9039194,-22.27494722,2016,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,14.7
Grand Lac,166.9039194,-22.27494722,2016,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,11.3
Grand Lac,166.9039194,-22.27494722,2016,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,10.5
Grand Lac,166.9039194,-22.27494722,2016,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,11.8
Grand Lac,166.9039194,-22.27494722,2016,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,19.3
Grand Lac,166.9039194,-22.27494722,2016,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,14
Grand Lac,166.9039194,-22.27494722,2016,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,20.1
Tiwae,165.133563,-20.8148359,2013,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,13.7
Tiwae,165.133563,-20.8148359,2013,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,16.2
Tiwae,165.133563,-20.8148359,2013,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,13.7
Tiwae,165.133563,-20.8148359,2013,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,26.1
Tiwae,165.133563,-20.8148359,2013,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,17.5
Tiwae,165.133563,-20.8148359,2013,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,12.4
Tiwae,165.133563,-20.8148359,2013,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,25.8
Tiwae,165.133563,-20.8148359,2013,Alphitonia neocaledonica,Rhamnaceae,Alphitonia,25.5
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,16.5
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,32.1
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,14.2
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,22.9
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,13.4
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,17.8
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,10.5
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,14.4
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,25.8
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,15
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,15.6
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,29.3
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,11.5
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,13.4
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,18.3
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,15.8
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,10.2
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,15.6
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,12.4
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,21.6
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,12.1
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,10.8
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,14
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,15.4
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,13.1
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,13.1
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,12.1
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,19.4
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,15.3
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,16.6
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,18.8
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,11.1
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,14
Tiebaghi,164.2260028,-20.43131151,2018,Alstonia balansae,Apocynaceae,Alstonia,14.3
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,13.1
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,12.4
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,13.1
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,13.4
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,14
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,14.6
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,14.3
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,10.5
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,11.1
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,17.8
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,10.2
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,10.2
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,14.6
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,11.8
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,15.6
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,14
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,20.4
Tiwae,165.133563,-20.8148359,2013,Alstonia sphaerocapitata,Apocynaceae,Alstonia,10.5
Katalupaï,165.008391,-20.85251455,2017,Anthocarapa nitidula,Meliaceae,Anthocarapa,17.2
Katalupaï,165.008391,-20.85251455,2017,Anthocarapa nitidula,Meliaceae,Anthocarapa,12.4
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,39.2
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,59.2
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,37.2
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,34.1
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,32
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,10.5
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,18.1
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,27.4
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,23.6
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,13.1
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,37.1
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,31
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,34.1
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,38.2
Col d'Amoss,164.4378742,-20.30602285,2016,Anthocarapa nitidula,Meliaceae,Anthocarapa,29.6
Arago,165.4765625,-21.24147606,2015,Anthocarapa nitidula,Meliaceae,Anthocarapa,13.4
Arago,165.4765625,-21.24147606,2015,Anthocarapa nitidula,Meliaceae,Anthocarapa,16.2
Arago,165.4765625,-21.24147606,2015,Anthocarapa nitidula,Meliaceae,Anthocarapa,11.1
Arago,165.4765625,-21.24147606,2015,Anthocarapa nitidula,Meliaceae,Anthocarapa,48.4
Arago,165.4765625,-21.24147606,2015,Anthocarapa nitidula,Meliaceae,Anthocarapa,42.5
Arago,165.4765625,-21.24147606,2015,Anthocarapa nitidula,Meliaceae,Anthocarapa,24.2
Arago,165.4765625,-21.24147606,2015,Anthocarapa nitidula,Meliaceae,Anthocarapa,16.5
Arago,165.4765625,-21.24147606,2015,Anthocarapa nitidula,Meliaceae,Anthocarapa,26
Arago,165.4765625,-21.24147606,2015,Anthocarapa nitidula,Meliaceae,Anthocarapa,10.2
Forêt Plate P09,165.122272,-21.146053,2004,Anthocarapa nitidula,Meliaceae,Anthocarapa,14
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,13.1
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,11.5
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,10.8
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,48.4
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,36.3
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,12.4
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,11.6
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,12.7
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,66.8
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,25.5
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,39.6
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,39.5
Bouirou,165.545395,-21.416931,2014,Anthocarapa nitidula,Meliaceae,Anthocarapa,20.4
Tiwae,165.133563,-20.8148359,2013,Anthocarapa nitidula,Meliaceae,Anthocarapa,34.4
Tiwae,165.133563,-20.8148359,2013,Anthocarapa nitidula,Meliaceae,Anthocarapa,11.1
Tiwae,165.133563,-20.8148359,2013,Anthocarapa nitidula,Meliaceae,Anthocarapa,29.6
Tiwae,165.133563,-20.8148359,2013,Anthocarapa nitidula,Meliaceae,Anthocarapa,10.5
Tiwae,165.133563,-20.8148359,2013,Anthocarapa nitidula,Meliaceae,Anthocarapa,28
Forêt Plate P12,165.120361,-21.148142,2013,Anthocarapa nitidula,Meliaceae,Anthocarapa,43
Ateou,164.9203294,-20.95063655,2013,Anthocarapa nitidula,Meliaceae,Anthocarapa,19.7
Ateou,164.9203294,-20.95063655,2013,Anthocarapa nitidula,Meliaceae,Anthocarapa,10
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,10.2
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,14.6
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,11.5
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,10.5
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,10.8
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,10.5
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,11.8
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,11.9
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,16.9
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,20.1
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,16.2
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,14.3
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,15.6
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,14.3
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,14.6
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,10.5
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,10.2
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,10.5
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,18.8
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,11.1
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,15.6
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,12.1
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,10.5
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,13.4
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,11.5
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,12.1
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,15
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,12.1
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,11.8
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,15.9
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,15
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,15.3
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,16.9
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,10.8
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,16.2
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,16
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,12.1
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,10
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,12.1
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,10
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,11.1
Paoua,165.0959734,-21.16776648,2017,Apiopetalum glabratum,Apiaceae,Apiopetalum,10.2
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,11.8
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,17.5
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,16.6
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,18.5
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,10.5
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,12.4
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,17.5
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,17.8
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,12.7
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,11.9
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,12.7
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,12.6
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,18.8
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,13.1
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,14
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,11
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,10.8
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,18.3
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,13.7
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,15.3
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,12.4
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,11.6
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,10.2
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,14
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,17
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,10.5
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,10.8
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,10.8
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,12.7
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,11.8
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,18.3
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,13.7
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,13.7
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,14.6
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,15.3
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,19.3
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,16.6
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,26.7
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,20.4
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,25.1
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,10.8
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,12.4
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,10.2
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,18
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,17.2
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,17.7
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,14
Kouaoua,165.7504764,-21.43766426,2018,Apodytes clusiifolia,Metteniusaceae ,Apodytes,11.3
Wekori,165.7252931,-21.37860638,2017,Apodytes clusiifolia,Metteniusaceae ,Apodytes,10.2
